date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:13	825/825	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.samsca.com/core/misc/components/progress.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/components/progress.modulebfda.css	(from https://www.samsca.com/)
13:16:14	999/999	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/misc/components/ajax-progress.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/components/ajax-progress.modulebfda.css	(from https://www.samsca.com/)
13:16:15	484/484	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2006:17:18%20GMT	https://www.samsca.com/core/modules/system/css/components/align.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/align.modulebfda.css	(from https://www.samsca.com/)
13:16:15	95/95	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/modules/system/css/components/fieldgroup.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/fieldgroup.modulebfda.css	(from https://www.samsca.com/)
13:16:16	275/275	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2006:17:18%20GMT	https://www.samsca.com/core/modules/system/css/components/container-inline.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/container-inline.modulebfda.css	(from https://www.samsca.com/)
13:16:17	307/307	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/modules/system/css/components/clearfix.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/clearfix.modulebfda.css	(from https://www.samsca.com/)
13:16:17	127/127	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2006:17:18%20GMT	https://www.samsca.com/core/modules/system/css/components/details.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/details.modulebfda.css	(from https://www.samsca.com/)
13:16:18	1366/1366	---M-Z	200	added ('OK')	text/css	date:Mon,%2016%20Jun%202025%2007:06:29%20GMT	https://www.samsca.com/core/modules/system/css/components/hidden.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/hidden.modulebfda.css	(from https://www.samsca.com/)
13:16:19	287/287	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2006:17:18%20GMT	https://www.samsca.com/core/modules/system/css/components/item-list.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/item-list.modulebfda.css	(from https://www.samsca.com/)
13:16:19	662/662	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/modules/system/css/components/js.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/js.modulebfda.css	(from https://www.samsca.com/)
13:16:20	96/96	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2006:17:18%20GMT	https://www.samsca.com/core/modules/system/css/components/nowrap.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/nowrap.modulebfda.css	(from https://www.samsca.com/)
13:16:21	95/95	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/modules/system/css/components/position-container.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/position-container.modulebfda.css	(from https://www.samsca.com/)
13:16:22	249/249	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2006:17:18%20GMT	https://www.samsca.com/core/modules/system/css/components/reset-appearance.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/reset-appearance.modulebfda.css	(from https://www.samsca.com/)
13:16:22	270/270	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/modules/system/css/components/resize.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/resize.modulebfda.css	(from https://www.samsca.com/)
13:16:23	765/765	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2006:17:18%20GMT	https://www.samsca.com/core/modules/system/css/components/system-status-counter.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/system-status-counterbfda.css	(from https://www.samsca.com/)
13:16:24	557/557	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/modules/system/css/components/system-status-report-counters.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/system-status-report-countersbfda.css	(from https://www.samsca.com/)
13:16:24	255/255	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2006:17:18%20GMT	https://www.samsca.com/core/modules/system/css/components/system-status-report-general-info.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/system-status-report-general-infobfda.css	(from https://www.samsca.com/)
13:16:25	365/365	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/modules/system/css/components/tablesort.module.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/system/css/components/tablesort.modulebfda.css	(from https://www.samsca.com/)
13:16:26	56/56	---MCZ	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.samsca.com/core/modules/ckeditor5/css/ckeditor5.dialog.fix.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/ckeditor5/css/ckeditor5.dialog.fixbfda.css	(from https://www.samsca.com/)
13:16:26	6856/6856	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2005:45:17%20GMT	https://www.samsca.com/modules/custom/otsuka_privacy_compliant_media/css/otsuka_privacy_compliant_media.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/modules/custom/otsuka_privacy_compliant_media/css/otsuka_privacy_compliant_mediabfda.css	(from https://www.samsca.com/)
13:16:27	17729/17729	---M-Z	200	added ('OK')	text/css	date:Mon,%2016%20Jun%202025%2007:06:46%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/themes/base/theme.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/themes/base/themebfda.css	(from https://www.samsca.com/)
13:16:27	5022/5022	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2005:46:53%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/third_party/fancybox/jquery.fancybox.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/third_party/fancybox/jquery.fancyboxbfda.css	(from https://www.samsca.com/)
13:16:27	13038/13038	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2006:21:20%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/css/jquery.mobile.custom.structure.min.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/css/jquery.mobile.custom.structure.minbfda.css	(from https://www.samsca.com/)
13:16:27	32885/32885	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2005:46:52%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/css/font-awesome.min.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/css/font-awesome.minbfda.css	(from https://www.samsca.com/)
13:16:28	210293/210293	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Jun%202025%2009:14:08%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/css/styles.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/css/stylesbfda.css	(from https://www.samsca.com/)
13:16:28	19263/19263	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20May%202025%2005:46:52%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/css/samsca_drupal_glue.css?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/css/samsca_drupal_gluebfda.css	(from https://www.samsca.com/)
13:16:31	46274/46274	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	http://www.google-analytics.com/ga.js	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.google-analytics.com/ga.js	(from https://www.samsca.com/)
13:16:31	87533/87533	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.samsca.com/core/assets/vendor/jquery/jquery.min.js?v=3.7.1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery/jquery.mind734.js	(from https://www.samsca.com/)
13:16:32	1357/1357	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.samsca.com/core/assets/vendor/once/once.min.js?v=1.0.1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/once/once.minf700.js	(from https://www.samsca.com/)
13:16:32	691/691	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/misc/drupalSettingsLoader.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/drupalSettingsLoaderfe04.js	(from https://www.samsca.com/)
13:16:33	21057/21057	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/misc/drupal.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/drupalfe04.js	(from https://www.samsca.com/)
13:16:34	960/960	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/misc/drupal.init.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/drupal.initfe04.js	(from https://www.samsca.com/)
13:16:34	208/208	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:29%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/version-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/version-minfe04.js	(from https://www.samsca.com/)
13:16:35	469/469	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:46%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/data-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/data-minfe04.js	(from https://www.samsca.com/)
13:16:36	657/657	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:29%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/disable-selection-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/disable-selection-minfe04.js	(from https://www.samsca.com/)
13:16:36	627/627	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:29%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/jquery-patch-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/jquery-patch-minfe04.js	(from https://www.samsca.com/)
13:16:37	728/728	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:46%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/scroll-parent-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/scroll-parent-minfe04.js	(from https://www.samsca.com/)
13:16:38	596/596	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:46%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/unique-id-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/unique-id-minfe04.js	(from https://www.samsca.com/)
13:16:38	908/908	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:46%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/focusable-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/focusable-minfe04.js	(from https://www.samsca.com/)
13:16:39	528/528	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:29%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/keycode-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/keycode-minfe04.js	(from https://www.samsca.com/)
13:16:40	502/502	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/plugin-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/plugin-minfe04.js	(from https://www.samsca.com/)
13:16:41	8710/8710	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:46%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/widget-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/widget-minfe04.js	(from https://www.samsca.com/)
13:16:41	724/724	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:29%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/labels-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/labels-minfe04.js	(from https://www.samsca.com/)
13:16:42	4508/4508	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:29%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/controlgroup-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/controlgroup-minfe04.js	(from https://www.samsca.com/)
13:16:43	1092/1092	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:29%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/form-reset-mixin-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/form-reset-mixin-minfe04.js	(from https://www.samsca.com/)
13:16:43	3352/3352	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:46%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/mouse-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/mouse-minfe04.js	(from https://www.samsca.com/)
13:16:44	4422/4422	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:46%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/checkboxradio-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/checkboxradio-minfe04.js	(from https://www.samsca.com/)
13:16:45	18494/18494	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:46%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/draggable-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/draggable-minfe04.js	(from https://www.samsca.com/)
13:16:45	19549/19549	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:29%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/resizable-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/resizable-minfe04.js	(from https://www.samsca.com/)
13:16:46	6237/6237	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:29%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/button-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/button-minfe04.js	(from https://www.samsca.com/)
13:16:47	13300/13300	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:46%20GMT	https://www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/dialog-min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/jquery.ui/ui/widgets/dialog-minfe04.js	(from https://www.samsca.com/)
13:16:47	6054/6054	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.samsca.com/core/assets/vendor/tabbable/index.umd.min.js?v=6.2.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/tabbable/index.umd.min0559.js	(from https://www.samsca.com/)
13:16:48	3954/3954	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:29%20GMT	https://www.samsca.com/core/assets/vendor/tua-body-scroll-lock/tua-bsl.umd.min.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/tua-body-scroll-lock/tua-bsl.umd.minfe04.js	(from https://www.samsca.com/)
13:16:49	1239/1239	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:45:16%20GMT	https://www.samsca.com/modules/contrib/google_tag/js/gtag.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/modules/contrib/google_tag/js/gtagbfda.js	(from https://www.samsca.com/)
13:16:49	1488/1488	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.samsca.com/core/misc/debounce.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/debouncefe04.js	(from https://www.samsca.com/)
13:16:50	4306/4306	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:46%20GMT	https://www.samsca.com/core/misc/announce.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/announcefe04.js	(from https://www.samsca.com/)
13:16:51	1230/1230	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:18%20GMT	https://www.samsca.com/modules/contrib/google_tag/js/gtm.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/modules/contrib/google_tag/js/gtmbfda.js	(from https://www.samsca.com/)
13:16:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Jul%202025%2007:46:51%20GMT	http://unpkg.com/tabbable/dist/index.umd.js	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/unpkg.com/tabbable/dist/index.umd.41.delayed	(from https://www.samsca.com/)
13:16:52	48/48	---M--	302	error ('Found')	text/plain	date:Wed,%2023%20Jul%202025%2007:46:52%20GMT	https://unpkg.com/tabbable/dist/index.umd.js	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/unpkg.com/tabbable/dist/index.umd.42.delayed	(from https://www.samsca.com/)
13:16:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Jul%202025%2007:46:52%20GMT	http://unpkg.com/focus-trap/dist/focus-trap.umd.js	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/unpkg.com/focus-trap/dist/focus-trap.umd.js	(from https://www.samsca.com/)
13:16:52	28714/28714	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2029%20Apr%202025%2017:16:18%20GMT	https://unpkg.com/tabbable@6.2.0/dist/index.umd.js	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/unpkg.com/tabbable@6.2.0/dist/index.umd.js	(from https://www.samsca.com/)
13:16:53	55/55	---M--	302	error ('Found')	text/plain	date:Wed,%2023%20Jul%202025%2007:46:53%20GMT	https://unpkg.com/focus-trap/dist/focus-trap.umd.js	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/unpkg.com/focus-trap/dist/focus-trap.umd.js	(from https://www.samsca.com/)
13:16:53	46858/46858	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2027%20May%202025%2020:55:39%20GMT	https://unpkg.com/focus-trap@7.6.5/dist/focus-trap.umd.js	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/unpkg.com/focus-trap@7.6.5/dist/focus-trap.umd.js	(from https://www.samsca.com/)
